vertrag_id,policennummer_anzeige,produkt_id,sparte,tarifgeneration_id,markt,waehrung,versicherungsnehmer_id,vermittler_id,kanal,sachbearbeiter_id,antrag_id,beginn,ablauf,laufzeit_jahre,hauptfaelligkeit,zahlungsweise,zahlungsart,jahrespraemie_netto,jahrespraemie_brutto,einmalpraemie,versicherungssumme,status,status_seit,storno_datum,storno_grund_code,kuendigungsfrist_monate,naechste_kuendigungsmoeglichkeit,risikoklasse_uw,mahnstufe_aktuell,herkunft,quellsystem,migriert_am,erstellt_am,bemerkung
VTR-00002917,,LV-RISK,LV,PL-2012,DE,EUR,PTR-00000069,VRM-00024,bank,MIT-00019,ANT-00002917,2013-08-01,2046-08-01,33.0,2013-08-01,JAEHRLICH,RECHNUNG,576.13,403.29,,290000.0,AKTIV,2013-08-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2013-07-11,
VTR-00002918,,LV-RISK,LV,PL-2017,CH,CHF,PTR-00000862,VRM-00031,agentur,MIT-00044,ANT-00002918,2017-11-01,2024-11-01,7.0,2017-11-01,JAEHRLICH,LASTSCHRIFT,1666.0,1349.5,,309000.0,ABGELAUFEN,2024-11-01,2024-11-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2017-10-13,
VTR-00002919,,LV-RISK,LV,PZ-2025,DE,EUR,PTR-00000395,VRM-00013,direkt,MIT-00019,ANT-00002919,2025-12-01,2041-12-01,16.0,2025-12-01,JAEHRLICH,RECHNUNG,120.0,84.0,,28000.0,AKTIV,2025-12-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-11-03,
VTR-00002920,,LV-RISK,LV,PL-2017,DE,EUR,PTR-00000975,VRM-00001,direkt,MIT-00044,ANT-00002920,2021-05-01,2032-05-01,11.0,2021-05-01,JAEHRLICH,LASTSCHRIFT,1448.09,1171.16,,167000.0,AKTIV,2021-05-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2021-04-30,
VTR-00002921,,LV-RISK,LV,PL-2017,CH,CHF,PTR-00000073,VRM-00036,bank,MIT-00044,ANT-00002921,2024-11-01,2040-11-01,16.0,2024-11-01,JAEHRLICH,LASTSCHRIFT,1398.05,1198.55,,387000.0,AKTIV,2024-11-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2024-10-12,
VTR-00002922,,LV-RISK,LV,PK-2007,DE,EUR,PTR-00000141,VRM-00003,direkt,MIT-00044,ANT-00002922,2011-01-01,2031-01-01,20.0,2011-01-01,JAEHRLICH,RECHNUNG,2078.78,1455.15,,495000.0,RUECKKAUF,2018-08-18,2018-08-18,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2010-11-25,
VTR-00002923,,LV-RISK,LV,PK-2000,DE,EUR,PTR-00000781,VRM-00010,makler,MIT-00044,ANT-00002923,2003-12-01,2023-12-01,20.0,2003-12-01,HALBJAEHRLICH,LASTSCHRIFT,1834.27,1309.67,,242000.0,ABGELAUFEN,2023-12-01,2023-12-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2003-11-25,
VTR-00002924,,LV-RISK,LV,PZ-2025,DE,EUR,PTR-00000597,VRM-00006,makler,MIT-00019,ANT-00002924,2025-10-01,2030-10-01,5.0,2025-10-01,JAEHRLICH,LASTSCHRIFT,847.09,592.96,,187000.0,AKTIV,2025-10-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-09-01,
VTR-00002925,,LV-RISK,LV,PK-95,DE,EUR,PTR-00000855,VRM-00003,direkt,MIT-00008,ANT-00002925,1997-03-01,2018-03-01,21.0,1997-03-01,JAEHRLICH,LASTSCHRIFT,896.5,627.55,,295000.0,RUECKKAUF,1999-02-06,1999-02-06,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,1997-02-04,
VTR-00002926,,LV-RISK,LV,PL-2015,DE,EUR,PTR-00000217,VRM-00008,bank,MIT-00019,ANT-00002926,2016-08-01,2046-08-01,30.0,2016-08-01,JAEHRLICH,RECHNUNG,585.94,410.16,,117000.0,RUECKKAUF,2018-03-08,2018-03-08,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2016-07-17,
VTR-00002927,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000703,VRM-00020,direkt,MIT-00019,ANT-00002927,2023-01-01,2045-01-01,22.0,2023-01-01,JAEHRLICH,RECHNUNG,2233.92,1563.74,,1299000.0,AKTIV,2023-01-01,,,,,ZUSCHLAG_2,0,minzia,MINT,,2022-11-26,
VTR-00002928,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000984,VRM-00001,direkt,MIT-00044,ANT-00002928,2021-07-01,2035-07-01,14.0,2021-07-01,JAEHRLICH,LASTSCHRIFT,272.26,190.58,,219000.0,AKTIV,2021-07-01,,,,,NORMAL,0,minzia,MINT,,2021-06-29,
VTR-00002929,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000025,VRM-00028,direkt,MIT-00044,ANT-00002929,2021-01-01,2046-01-01,25.0,2021-01-01,JAEHRLICH,KREDITKARTE,989.0,821.53,,324000.0,AKTIV,2021-01-01,,,,,NORMAL,0,minzia,MINT,,2020-12-01,
VTR-00002930,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000432,VRM-00019,direkt,MIT-00019,ANT-00002930,2023-06-01,2040-06-01,17.0,2023-06-01,JAEHRLICH,EBILL,310.68,217.48,,200000.0,AKTIV,2023-06-01,,,,,NORMAL,0,minzia,MINT,,2023-05-17,
VTR-00002931,,LV-RISK,LV,PK-2004,CH,CHF,PTR-00000444,VRM-00036,bank,MIT-00044,ANT-00002931,2006-11-01,2023-11-01,17.0,2006-11-01,JAEHRLICH,LASTSCHRIFT,1571.1,1279.95,,369000.0,ABGELAUFEN,2023-11-01,2023-11-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2006-10-19,
VTR-00002932,,LV-RISK,LV,PK-2007,CH,CHF,PTR-00000689,VRM-00017,makler,MIT-00044,ANT-00002932,2010-11-01,2032-11-01,22.0,2010-11-01,JAEHRLICH,LASTSCHRIFT,521.35,391.0,,193000.0,RUECKKAUF,2013-06-16,2013-06-16,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2010-09-26,
VTR-00002933,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000560,VRM-00028,direkt,MIT-00008,ANT-00002933,2021-07-01,2056-07-01,35.0,2021-07-01,VIERTELJAEHRLICH,LASTSCHRIFT,161.24,116.26,,103000.0,STORNIERT,2023-03-24,2023-03-24,K12,,,NORMAL,0,minzia,MINT,,2021-06-12,
VTR-00002934,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000115,VRM-00003,direkt,MIT-00044,ANT-00002934,2023-04-01,2055-04-01,32.0,2023-04-01,VIERTELJAEHRLICH,LASTSCHRIFT,224.26,161.69,,138000.0,AKTIV,2023-04-01,,,,,NORMAL,0,minzia,MINT,,2023-03-14,
VTR-00002935,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000903,VRM-00001,direkt,MIT-00044,ANT-00002935,2020-10-01,2044-10-01,24.0,2020-10-01,VIERTELJAEHRLICH,LASTSCHRIFT,4966.66,3580.96,,781000.0,AKTIV,2020-10-01,,,,,NORMAL,0,minzia,MINT,,2020-08-25,
VTR-00002936,,LV-RISK,LV,PL-2012,DE,EUR,PTR-00000316,VRM-00009,direkt,MIT-00044,ANT-00002936,2012-09-01,2036-09-01,24.0,2012-09-01,JAEHRLICH,EBILL,1731.65,1542.0,,246000.0,RUECKKAUF,2024-01-08,2024-01-08,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2012-08-20,
VTR-00002937,,LV-RISK,LV,PZ-2025,CH,CHF,PTR-00000027,VRM-00031,agentur,MIT-00044,ANT-00002937,2025-01-01,2054-01-01,29.0,2025-01-01,HALBJAEHRLICH,RECHNUNG,1283.1,1093.8,,156000.0,AKTIV,2025-01-01,,,,,NORMAL,0,pfefferminz,MINT,,2024-12-05,
VTR-00002938,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000985,VRM-00020,direkt,MIT-00019,ANT-00002938,2023-05-01,2049-05-01,26.0,2023-05-01,HALBJAEHRLICH,LASTSCHRIFT,774.57,553.04,,409000.0,AKTIV,2023-05-01,,,,,NORMAL,0,minzia,MINT,,2023-04-04,
VTR-00002939,,LV-RISK,LV,PK-2004,DE,EUR,PTR-00000589,VRM-00010,makler,MIT-00044,ANT-00002939,2004-09-01,2027-09-01,23.0,2004-09-01,JAEHRLICH,RECHNUNG,548.9,384.23,,179000.0,RUECKKAUF,2005-06-06,2005-06-06,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2004-08-13,
VTR-00002940,,LV-RISK,LV,PL-2017,CH,CHF,PTR-00000085,VRM-00014,direkt,MIT-00044,ANT-00002940,2020-08-01,2043-08-01,23.0,2020-08-01,VIERTELJAEHRLICH,LASTSCHRIFT,1862.6,1675.45,,338000.0,AKTIV,2020-08-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2020-06-28,
VTR-00002941,,LV-RISK,LV,PK-2007,CH,CHF,PTR-00000573,VRM-00031,bank,MIT-00044,ANT-00002941,2007-09-01,2032-09-01,25.0,2007-09-01,HALBJAEHRLICH,EBILL,1531.35,1361.45,,292000.0,STORNIERT,2019-11-15,2019-11-15,K12,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2007-08-04,
VTR-00002942,,LV-RISK,LV,PK-2004,CH,CHF,PTR-00000339,VRM-00005,agentur,MIT-00044,ANT-00002942,2006-10-01,2025-10-01,19.0,2006-10-01,JAEHRLICH,RECHNUNG,1735.5,1382.9,,400000.0,RUECKKAUF,2007-02-25,2007-02-25,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2006-09-09,
VTR-00002943,,LV-RISK,LV,PK-2007,CH,CHF,PTR-00000731,VRM-00014,makler,MIT-00044,ANT-00002943,2009-07-01,2032-07-01,23.0,2009-07-01,JAEHRLICH,RECHNUNG,776.35,582.3,,128000.0,RUECKKAUF,2024-06-10,2024-06-10,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2009-06-27,
VTR-00002944,,LV-RISK,LV,PL-2017,DE,EUR,PTR-00000075,VRM-00001,direkt,MIT-00044,ANT-00002944,2019-11-01,2038-11-01,19.0,2019-11-01,JAEHRLICH,RECHNUNG,4770.33,3732.98,,1979000.0,AKTIV,2019-11-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2019-10-15,
VTR-00002945,,LV-RISK,LV,PK-2000,CH,CHF,PTR-00000786,VRM-00017,makler,MIT-00044,ANT-00002945,2001-02-01,2014-02-01,13.0,2001-02-01,JAEHRLICH,RECHNUNG,4012.1,3161.45,,812000.0,RUECKKAUF,2005-06-03,2005-06-03,K14,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2001-01-27,
VTR-00002946,,LV-RISK,LV,PK-2000,CH,CHF,PTR-00000328,VRM-00031,bank,MIT-00044,ANT-00002946,2002-11-01,2036-11-01,34.0,2002-11-01,JAEHRLICH,LASTSCHRIFT,1395.55,1127.95,,461000.0,AKTIV,2002-11-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2002-10-05,
VTR-00002947,,LV-RISK,LV,PL-2012,CH,CHF,PTR-00000586,VRM-00026,agentur,MIT-00044,ANT-00002947,2014-11-01,2034-11-01,20.0,2014-11-01,HALBJAEHRLICH,RECHNUNG,887.95,754.85,,263000.0,AKTIV,2014-11-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2014-10-06,
VTR-00002948,,LV-RISK,LV,PL-2017,CH,CHF,PTR-00000997,VRM-00014,bank,MIT-00044,ANT-00002948,2019-05-01,2034-05-01,15.0,2019-05-01,JAEHRLICH,LASTSCHRIFT,6428.5,4821.35,,594000.0,AKTIV,2019-05-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2019-04-27,
VTR-00002949,,LV-RISK,LV,PZ-2025,DE,EUR,PTR-00000076,VRM-00030,bank,MIT-00008,ANT-00002949,2025-07-01,2042-07-01,17.0,2025-07-01,JAEHRLICH,RECHNUNG,409.79,286.85,,282000.0,AKTIV,2025-07-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-06-10,
VTR-00002950,,LV-RISK,LV,PL-2015,CH,CHF,PTR-00000309,VRM-00031,bank,MIT-00044,ANT-00002950,2016-12-01,2027-12-01,11.0,2016-12-01,JAEHRLICH,EBILL,1395.8,1046.85,,461000.0,AKTIV,2016-12-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2016-11-17,
VTR-00002951,,LV-RISK,LV,PK-95,DE,EUR,PTR-00000575,VRM-00021,makler,MIT-00044,ANT-00002951,1995-09-01,2003-09-01,8.0,1995-09-01,JAEHRLICH,LASTSCHRIFT,2088.36,1461.85,,304000.0,ABGELAUFEN,2003-09-01,2003-09-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,1995-08-17,
VTR-00002952,,LV-RISK,LV,PL-2017,DE,EUR,PTR-00000469,VRM-00021,makler,MIT-00044,ANT-00002952,2019-12-01,2036-12-01,17.0,2019-12-01,JAEHRLICH,RECHNUNG,2356.56,1820.22,,489000.0,AKTIV,2019-12-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2019-11-11,
VTR-00002953,,LV-RISK,LV,PZ-2025,CH,CHF,PTR-00000092,VRM-00015,makler,MIT-00044,ANT-00002953,2025-08-01,2037-08-01,12.0,2025-08-01,VIERTELJAEHRLICH,RECHNUNG,836.9,782.3,,83000.0,AKTIV,2025-08-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-07-29,
VTR-00002954,,LV-RISK,LV,PL-2017,CH,CHF,PTR-00000998,VRM-00036,agentur,MIT-00044,ANT-00002954,2022-03-01,2037-03-01,15.0,2022-03-01,JAEHRLICH,RECHNUNG,1210.1,907.6,,64000.0,AKTIV,2022-03-01,,,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2022-01-22,
VTR-00002955,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000918,VRM-00028,direkt,MIT-00044,ANT-00002955,2021-06-01,2033-06-01,12.0,2021-06-01,VIERTELJAEHRLICH,EBILL,1161.62,837.53,,289000.0,AKTIV,2021-06-01,,,,,NORMAL,0,minzia,MINT,,2021-05-03,
VTR-00002956,,LV-RISK,LV,PZ-2025,DE,EUR,PTR-00000081,VRM-00010,makler,MIT-00008,ANT-00002956,2025-10-01,2038-10-01,13.0,2025-10-01,JAEHRLICH,RECHNUNG,1345.43,1268.23,,106000.0,AKTIV,2025-10-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-09-04,
VTR-00002957,,LV-RISK,LV,PK-2007,CH,CHF,PTR-00000134,VRM-00025,agentur,MIT-00044,ANT-00002957,2008-06-01,2029-06-01,21.0,2008-06-01,JAEHRLICH,LASTSCHRIFT,8914.55,6685.9,,491000.0,AKTIV,2008-06-01,,,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2008-04-27,
VTR-00002958,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000913,VRM-00003,direkt,MIT-00044,ANT-00002958,2022-06-01,2046-06-01,24.0,2022-06-01,JAEHRLICH,RECHNUNG,120.0,84.0,,33000.0,AKTIV,2022-06-01,,,,,NORMAL,0,minzia,MINT,,2022-05-23,
VTR-00002959,,LV-RISK,LV,PK-2000,CH,CHF,PTR-00000608,VRM-00036,bank,MIT-00044,ANT-00002959,2003-04-01,2028-04-01,25.0,2003-04-01,JAEHRLICH,EBILL,957.9,718.4,,258000.0,STORNIERT,2016-12-15,2016-12-15,K12,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2003-03-08,
VTR-00002960,,LV-RISK,LV,PZ-2025,DE,EUR,PTR-00000458,VRM-00010,makler,MIT-00044,ANT-00002960,2025-05-01,2038-05-01,13.0,2025-05-01,JAEHRLICH,RECHNUNG,2061.37,1442.96,,880000.0,AKTIV,2025-05-01,,,,,ZUSCHLAG_1,0,pfefferminz,MINT,,2025-03-23,
VTR-00002961,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000136,VRM-00028,direkt,MIT-00044,ANT-00002961,2022-03-01,2042-03-01,20.0,2022-03-01,JAEHRLICH,LASTSCHRIFT,525.13,367.59,,139000.0,AKTIV,2022-03-01,,,,,NORMAL,0,minzia,MINT,,2022-02-28,
VTR-00002962,,LV-RISK,LV,PL-2017,CH,CHF,PTR-00000898,VRM-00031,agentur,MIT-00044,ANT-00002962,2018-06-01,2038-06-01,20.0,2018-06-01,JAEHRLICH,RECHNUNG,1656.4,1392.3,,69000.0,AKTIV,2018-06-01,,,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2018-05-24,
VTR-00002963,,LV-RISK,LV,PL-2012,DE,EUR,PTR-00000876,VRM-00030,bank,MIT-00019,ANT-00002963,2013-10-01,2029-10-01,16.0,2013-10-01,JAEHRLICH,LASTSCHRIFT,854.96,598.47,,334000.0,STORNIERT,2017-12-06,2017-12-06,K12,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2013-08-27,
VTR-00002964,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000235,VRM-00020,direkt,MIT-00044,ANT-00002964,2024-10-01,2043-10-01,19.0,2024-10-01,JAEHRLICH,LASTSCHRIFT,583.06,408.14,,112000.0,AKTIV,2024-10-01,,,,,NORMAL,0,minzia,MINT,,2024-09-01,
VTR-00002965,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000421,VRM-00028,direkt,MIT-00019,ANT-00002965,2024-03-01,2045-03-01,21.0,2024-03-01,JAEHRLICH,KREDITKARTE,317.58,222.3,,378000.0,AKTIV,2024-03-01,,,,,NORMAL,0,minzia,MINT,,2024-01-25,
VTR-00002967,,LV-RISK,LV,PL-2017,CH,CHF,PTR-00000617,VRM-00039,agentur,MIT-00044,ANT-00002967,2022-07-01,2042-07-01,20.0,2022-07-01,VIERTELJAEHRLICH,RECHNUNG,308.3,238.15,,102000.0,AKTIV,2022-07-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2022-05-23,
VTR-00002968,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000312,VRM-00003,direkt,MIT-00008,ANT-00002968,2021-01-01,2042-01-01,21.0,2021-01-01,JAEHRLICH,LASTSCHRIFT,2237.3,1876.26,,237000.0,RUECKKAUF,2024-10-10,2024-10-10,K14,,,NORMAL,0,minzia,MINT,,2020-11-29,
VTR-00002969,,LV-RISK,LV,PZ-2025,CH,CHF,PTR-00000527,VRM-00025,bank,MIT-00044,ANT-00002969,2025-11-01,2044-11-01,19.0,2025-11-01,HALBJAEHRLICH,RECHNUNG,381.9,292.15,,204000.0,AKTIV,2025-11-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-10-01,
VTR-00002970,,LV-RISK,LV,PL-2012,DE,EUR,PTR-00000126,VRM-00002,makler,MIT-00019,ANT-00002970,2014-11-01,2039-11-01,25.0,2014-11-01,JAEHRLICH,RECHNUNG,982.83,885.89,,140000.0,AKTIV,2014-11-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2014-10-14,
VTR-00002971,,LV-RISK,LV,PL-2012,CH,CHF,PTR-00000212,VRM-00014,makler,MIT-00044,ANT-00002971,2014-01-01,2031-01-01,17.0,2014-01-01,JAEHRLICH,RECHNUNG,7205.6,5404.2,,657000.0,AKTIV,2014-01-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2013-11-27,
VTR-00002972,,LV-RISK,LV,PL-2017,CH,CHF,PTR-00000619,VRM-00025,agentur,MIT-00044,ANT-00002972,2019-12-01,2030-12-01,11.0,2019-12-01,JAEHRLICH,RECHNUNG,22748.65,17061.45,,942000.0,AKTIV,2019-12-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2019-11-29,
VTR-00002973,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000829,VRM-00028,direkt,MIT-00044,ANT-00002973,2023-03-01,2047-03-01,24.0,2023-03-01,HALBJAEHRLICH,EBILL,571.42,408.0,,146000.0,AKTIV,2023-03-01,,,,,NORMAL,0,minzia,MINT,,2023-01-23,
VTR-00002974,,LV-RISK,LV,PL-2017,DE,EUR,PTR-00000760,VRM-00021,makler,MIT-00008,ANT-00002974,2024-06-01,2048-06-01,24.0,2024-06-01,HALBJAEHRLICH,EBILL,421.79,301.16,,191000.0,AKTIV,2024-06-01,,,,,ZUSCHLAG_1,0,pfefferminz,VERA,2025-11-15,2024-05-05,
VTR-00002975,,LV-RISK,LV,PZ-2025,DE,EUR,PTR-00000761,VRM-00033,makler,MIT-00044,ANT-00002975,2025-03-01,2042-03-01,17.0,2025-03-01,JAEHRLICH,RECHNUNG,779.43,545.6,,414000.0,AKTIV,2025-03-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-02-13,
VTR-00002976,,LV-RISK,LV,PK-2004,CH,CHF,PTR-00000735,VRM-00031,agentur,MIT-00044,ANT-00002976,2004-12-01,2015-12-01,11.0,2004-12-01,JAEHRLICH,LASTSCHRIFT,6732.4,5252.5,,514000.0,ABGELAUFEN,2015-12-01,2015-12-01,K15,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2004-11-19,
VTR-00002977,,LV-RISK,LV,MZ-2020,CH,CHF,PTR-00000196,VRM-00017,direkt,MIT-00044,ANT-00002977,2022-07-01,2040-07-01,18.0,2022-07-01,JAEHRLICH,EBILL,1425.15,1364.25,,229000.0,AKTIV,2022-07-01,,,,,NORMAL,0,minzia,MINT,,2022-05-29,
VTR-00002978,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000455,VRM-00013,direkt,MIT-00019,ANT-00002978,2023-04-01,2053-04-01,30.0,2023-04-01,JAEHRLICH,RECHNUNG,1380.51,966.36,,604000.0,AKTIV,2023-04-01,,,,,ZUSCHLAG_2,0,minzia,MINT,,2023-03-13,
VTR-00002979,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000919,VRM-00019,direkt,MIT-00019,ANT-00002979,2020-08-01,2040-08-01,20.0,2020-08-01,JAEHRLICH,EBILL,627.14,568.23,,143000.0,AKTIV,2020-08-01,,,,,NORMAL,0,minzia,MINT,,2020-07-17,
VTR-00002980,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000702,VRM-00003,direkt,MIT-00044,ANT-00002980,2024-10-01,2038-10-01,14.0,2024-10-01,JAEHRLICH,LASTSCHRIFT,2303.1,1612.17,,377000.0,AKTIV,2024-10-01,,,,,NORMAL,0,minzia,MINT,,2024-09-25,
VTR-00002981,,LV-RISK,LV,PL-2015,CH,CHF,PTR-00000663,VRM-00025,makler,MIT-00044,ANT-00002981,2015-04-01,2046-04-01,31.0,2015-04-01,JAEHRLICH,RECHNUNG,2000.55,1600.4,,585000.0,STORNIERT,2020-12-04,2020-12-04,K12,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2015-03-15,
VTR-00002982,,LV-RISK,LV,PZ-2025,DE,EUR,PTR-00000885,VRM-00034,makler,MIT-00008,ANT-00002982,2025-10-01,2063-10-01,38.0,2025-10-01,VIERTELJAEHRLICH,LASTSCHRIFT,230.35,166.08,,169000.0,AKTIV,2025-10-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-09-08,
VTR-00002983,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000830,VRM-00028,direkt,MIT-00044,ANT-00002983,2020-10-01,2041-10-01,21.0,2020-10-01,JAEHRLICH,LASTSCHRIFT,2838.91,2491.23,,214000.0,AKTIV,2020-10-01,,,,,ZUSCHLAG_1,0,minzia,MINT,,2020-08-30,
VTR-00002984,,LV-RISK,LV,PK-95,DE,EUR,PTR-00000417,VRM-00010,makler,MIT-00044,ANT-00002984,1997-09-01,2018-09-01,21.0,1997-09-01,JAEHRLICH,LASTSCHRIFT,3151.18,2571.64,,706000.0,RUECKKAUF,2006-04-16,2006-04-16,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,1997-08-14,
VTR-00002985,,LV-RISK,LV,PZ-2025,DE,EUR,PTR-00000852,VRM-00030,bank,MIT-00008,ANT-00002985,2025-12-01,2044-12-01,19.0,2025-12-01,JAEHRLICH,RECHNUNG,667.79,467.45,,264000.0,AKTIV,2025-12-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-11-15,
VTR-00002986,,LV-RISK,LV,MZ-2020,CH,CHF,PTR-00000065,VRM-00014,direkt,MIT-00044,ANT-00002986,2023-03-01,2044-03-01,21.0,2023-03-01,JAEHRLICH,LASTSCHRIFT,346.7,260.0,,407000.0,AKTIV,2023-03-01,,,,,NORMAL,0,minzia,MINT,,2023-02-15,
VTR-00002987,,LV-RISK,LV,PL-2017,DE,EUR,PTR-00000315,VRM-00038,makler,MIT-00008,ANT-00002987,2023-05-01,2036-05-01,13.0,2023-05-01,JAEHRLICH,EBILL,1859.96,1557.91,,185000.0,AKTIV,2023-05-01,,,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2023-04-09,
VTR-00002988,,LV-RISK,LV,PK-95,DE,EUR,PTR-00000426,VRM-00010,makler,MIT-00008,ANT-00002988,1997-02-01,2016-02-01,19.0,1997-02-01,JAEHRLICH,LASTSCHRIFT,475.18,332.62,,154000.0,RUECKKAUF,2009-10-04,2009-10-04,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,1996-12-26,
VTR-00002989,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000270,VRM-00013,direkt,MIT-00019,ANT-00002989,2024-05-01,2044-05-01,20.0,2024-05-01,JAEHRLICH,EBILL,1299.42,909.6,,260000.0,AKTIV,2024-05-01,,,,,ZUSCHLAG_2,0,minzia,MINT,,2024-04-26,
VTR-00002990,,LV-RISK,LV,MZ-2020,DE,EUR,PTR-00000813,VRM-00028,direkt,MIT-00044,ANT-00002990,2024-09-01,2029-09-01,5.0,2024-09-01,JAEHRLICH,LASTSCHRIFT,2951.0,2065.7,,150000.0,AKTIV,2024-09-01,,,,,NORMAL,0,minzia,MINT,,2024-07-25,
VTR-00002991,,LV-RISK,LV,PZ-2025,CH,CHF,PTR-00000867,VRM-00025,agentur,MIT-00044,ANT-00002991,2025-11-01,2048-11-01,23.0,2025-11-01,JAEHRLICH,LASTSCHRIFT,251.45,188.6,,150000.0,AKTIV,2025-11-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-10-28,
VTR-00002992,,LV-RISK,LV,PK-2004,DE,EUR,PTR-00000522,VRM-00010,makler,MIT-00019,ANT-00002992,2006-11-01,2026-11-01,20.0,2006-11-01,VIERTELJAEHRLICH,EBILL,438.55,316.2,,146000.0,STORNIERT,2008-12-19,2008-12-19,K12,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2006-10-05,
VTR-00002993,,LV-RISK,LV,PZ-2025,CH,CHF,PTR-00000808,VRM-00025,agentur,MIT-00044,ANT-00002993,2025-12-01,2042-12-01,17.0,2025-12-01,MONATLICH,LASTSCHRIFT,240.0,189.0,,101000.0,AKTIV,2025-12-01,,,,,NORMAL,0,pfefferminz,MINT,,2025-11-14,
VTR-00002994,,LV-RISK,LV,PK-2004,CH,CHF,PTR-00000624,VRM-00025,makler,MIT-00044,ANT-00002994,2006-09-01,2024-09-01,18.0,2006-09-01,JAEHRLICH,LASTSCHRIFT,764.8,573.6,,235000.0,RUECKKAUF,2012-12-25,2012-12-25,K14,,,NORMAL,0,pfefferminz,VERA,2025-11-15,2006-08-20,
