vertrag_id,partner_id,rolle,anteil_pct
VTR-00003242,PTR-00000948,VERSICHERUNGSNEHMER,
VTR-00003242,PTR-00000948,VERSICHERTE_PERSON,
VTR-00003242,PTR-00000949,BEGUENSTIGT,100.0
VTR-00003243,PTR-00000578,VERSICHERUNGSNEHMER,
VTR-00003243,PTR-00000578,VERSICHERTE_PERSON,
VTR-00003243,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003244,PTR-00000106,VERSICHERUNGSNEHMER,
VTR-00003244,PTR-00000106,VERSICHERTE_PERSON,
VTR-00003244,PTR-00000107,BEGUENSTIGT,50.0
VTR-00003244,PTR-00000108,BEGUENSTIGT,50.0
VTR-00003245,PTR-00000083,VERSICHERUNGSNEHMER,
VTR-00003245,PTR-00000083,VERSICHERTE_PERSON,
VTR-00003245,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003246,PTR-00000426,VERSICHERUNGSNEHMER,
VTR-00003246,PTR-00000426,VERSICHERTE_PERSON,
VTR-00003246,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003247,PTR-00000859,VERSICHERUNGSNEHMER,
VTR-00003247,PTR-00000859,VERSICHERTE_PERSON,
VTR-00003247,PTR-00000860,BEGUENSTIGT,100.0
VTR-00003248,PTR-00000370,VERSICHERUNGSNEHMER,
VTR-00003248,PTR-00000370,VERSICHERTE_PERSON,
VTR-00003248,PTR-00000371,BEGUENSTIGT,100.0
VTR-00003249,PTR-00000148,VERSICHERUNGSNEHMER,
VTR-00003249,PTR-00000148,VERSICHERTE_PERSON,
VTR-00003249,PTR-00000149,BEGUENSTIGT,100.0
VTR-00003250,PTR-00000970,VERSICHERUNGSNEHMER,
VTR-00003250,PTR-00000970,VERSICHERTE_PERSON,
VTR-00003250,PTR-00000971,BEGUENSTIGT,100.0
VTR-00003251,PTR-00000815,VERSICHERUNGSNEHMER,
VTR-00003251,PTR-00000815,VERSICHERTE_PERSON,
VTR-00003251,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003252,PTR-00000957,VERSICHERUNGSNEHMER,
VTR-00003252,PTR-00000957,VERSICHERTE_PERSON,
VTR-00003252,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003254,PTR-00000382,VERSICHERUNGSNEHMER,
VTR-00003254,PTR-00000382,VERSICHERTE_PERSON,
VTR-00003254,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003255,PTR-00000928,VERSICHERUNGSNEHMER,
VTR-00003255,PTR-00000928,VERSICHERTE_PERSON,
VTR-00003255,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003256,PTR-00000447,VERSICHERUNGSNEHMER,
VTR-00003256,PTR-00000447,VERSICHERTE_PERSON,
VTR-00003256,PTR-00000448,BEGUENSTIGT,50.0
VTR-00003256,PTR-00000449,BEGUENSTIGT,50.0
VTR-00003257,PTR-00000784,VERSICHERUNGSNEHMER,
VTR-00003257,PTR-00000784,VERSICHERTE_PERSON,
VTR-00003257,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003258,PTR-00000616,VERSICHERUNGSNEHMER,
VTR-00003258,PTR-00000616,VERSICHERTE_PERSON,
VTR-00003258,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003259,PTR-00000973,VERSICHERUNGSNEHMER,
VTR-00003259,PTR-00000973,VERSICHERTE_PERSON,
VTR-00003259,PTR-00000974,BEGUENSTIGT,100.0
VTR-00003260,PTR-00000642,VERSICHERUNGSNEHMER,
VTR-00003260,PTR-00000642,VERSICHERTE_PERSON,
VTR-00003260,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003261,PTR-00000772,VERSICHERUNGSNEHMER,
VTR-00003261,PTR-00000772,VERSICHERTE_PERSON,
VTR-00003261,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003262,PTR-00000327,VERSICHERUNGSNEHMER,
VTR-00003262,PTR-00000327,VERSICHERTE_PERSON,
VTR-00003262,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003263,PTR-00000340,VERSICHERUNGSNEHMER,
VTR-00003263,PTR-00000340,VERSICHERTE_PERSON,
VTR-00003263,PTR-00000341,BEGUENSTIGT,100.0
VTR-00003264,PTR-00000457,VERSICHERUNGSNEHMER,
VTR-00003264,PTR-00000457,VERSICHERTE_PERSON,
VTR-00003264,PTR-00000458,BEGUENSTIGT,50.0
VTR-00003264,PTR-00000459,BEGUENSTIGT,50.0
VTR-00003265,PTR-00000621,VERSICHERUNGSNEHMER,
VTR-00003265,PTR-00000621,VERSICHERTE_PERSON,
VTR-00003265,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003266,PTR-00000429,VERSICHERUNGSNEHMER,
VTR-00003266,PTR-00000429,VERSICHERTE_PERSON,
VTR-00003266,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003269,PTR-00000852,VERSICHERUNGSNEHMER,
VTR-00003269,PTR-00000852,VERSICHERTE_PERSON,
VTR-00003269,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003270,PTR-00000210,VERSICHERUNGSNEHMER,
VTR-00003270,PTR-00000210,VERSICHERTE_PERSON,
VTR-00003270,PTR-00000211,BEGUENSTIGT,100.0
VTR-00003271,PTR-00000226,VERSICHERUNGSNEHMER,
VTR-00003271,PTR-00000226,VERSICHERTE_PERSON,
VTR-00003271,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003272,PTR-00000266,VERSICHERUNGSNEHMER,
VTR-00003272,PTR-00000266,VERSICHERTE_PERSON,
VTR-00003272,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003273,PTR-00000127,VERSICHERUNGSNEHMER,
VTR-00003273,PTR-00000127,VERSICHERTE_PERSON,
VTR-00003273,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003274,PTR-00000209,VERSICHERUNGSNEHMER,
VTR-00003274,PTR-00000209,VERSICHERTE_PERSON,
VTR-00003274,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003275,PTR-00000037,VERSICHERUNGSNEHMER,
VTR-00003275,PTR-00000037,VERSICHERTE_PERSON,
VTR-00003275,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003276,PTR-00000398,VERSICHERUNGSNEHMER,
VTR-00003276,PTR-00000398,VERSICHERTE_PERSON,
VTR-00003276,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003277,PTR-00000951,VERSICHERUNGSNEHMER,
VTR-00003277,PTR-00000951,VERSICHERTE_PERSON,
VTR-00003277,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003278,PTR-00000782,VERSICHERUNGSNEHMER,
VTR-00003278,PTR-00000782,VERSICHERTE_PERSON,
VTR-00003278,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003279,PTR-00000321,VERSICHERUNGSNEHMER,
VTR-00003279,PTR-00000321,VERSICHERTE_PERSON,
VTR-00003279,PTR-00000322,BEGUENSTIGT,100.0
VTR-00003280,PTR-00000828,VERSICHERUNGSNEHMER,
VTR-00003280,PTR-00000828,VERSICHERTE_PERSON,
VTR-00003280,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003281,PTR-00000365,VERSICHERUNGSNEHMER,
VTR-00003281,PTR-00000365,VERSICHERTE_PERSON,
VTR-00003281,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003282,PTR-00000037,VERSICHERUNGSNEHMER,
VTR-00003282,PTR-00000037,VERSICHERTE_PERSON,
VTR-00003282,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003284,PTR-00000160,VERSICHERUNGSNEHMER,
VTR-00003284,PTR-00000160,VERSICHERTE_PERSON,
VTR-00003284,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003285,PTR-00000439,VERSICHERUNGSNEHMER,
VTR-00003285,PTR-00000439,VERSICHERTE_PERSON,
VTR-00003285,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003286,PTR-00000184,VERSICHERUNGSNEHMER,
VTR-00003286,PTR-00000184,VERSICHERTE_PERSON,
VTR-00003286,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003287,PTR-00000299,VERSICHERUNGSNEHMER,
VTR-00003287,PTR-00000299,VERSICHERTE_PERSON,
VTR-00003287,PTR-00000300,BEGUENSTIGT,100.0
VTR-00003288,PTR-00000377,VERSICHERUNGSNEHMER,
VTR-00003288,PTR-00000377,VERSICHERTE_PERSON,
VTR-00003288,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003289,PTR-00000433,VERSICHERUNGSNEHMER,
VTR-00003289,PTR-00000433,VERSICHERTE_PERSON,
VTR-00003289,PTR-00000434,BEGUENSTIGT,100.0
VTR-00003290,PTR-00000075,VERSICHERUNGSNEHMER,
VTR-00003290,PTR-00000075,VERSICHERTE_PERSON,
VTR-00003290,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003291,PTR-00000174,VERSICHERUNGSNEHMER,
VTR-00003291,PTR-00000174,VERSICHERTE_PERSON,
VTR-00003291,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003292,PTR-00000836,VERSICHERUNGSNEHMER,
VTR-00003292,PTR-00000836,VERSICHERTE_PERSON,
VTR-00003292,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003294,PTR-00000644,VERSICHERUNGSNEHMER,
VTR-00003294,PTR-00000644,VERSICHERTE_PERSON,
VTR-00003294,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003295,PTR-00000293,VERSICHERUNGSNEHMER,
VTR-00003295,PTR-00000293,VERSICHERTE_PERSON,
VTR-00003295,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003296,PTR-00000116,VERSICHERUNGSNEHMER,
VTR-00003296,PTR-00000116,VERSICHERTE_PERSON,
VTR-00003296,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003299,PTR-00000987,VERSICHERUNGSNEHMER,
VTR-00003299,PTR-00000987,VERSICHERTE_PERSON,
VTR-00003299,PTR-00000988,BEGUENSTIGT,100.0
VTR-00003300,PTR-00000644,VERSICHERUNGSNEHMER,
VTR-00003300,PTR-00000644,VERSICHERTE_PERSON,
VTR-00003300,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003301,PTR-00000302,VERSICHERUNGSNEHMER,
VTR-00003301,PTR-00000302,VERSICHERTE_PERSON,
VTR-00003301,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003302,PTR-00000904,VERSICHERUNGSNEHMER,
VTR-00003302,PTR-00000904,VERSICHERTE_PERSON,
VTR-00003302,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003303,PTR-00000344,VERSICHERUNGSNEHMER,
VTR-00003303,PTR-00000344,VERSICHERTE_PERSON,
VTR-00003303,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003304,PTR-00000755,VERSICHERUNGSNEHMER,
VTR-00003304,PTR-00000755,VERSICHERTE_PERSON,
VTR-00003304,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003305,PTR-00000356,VERSICHERUNGSNEHMER,
VTR-00003305,PTR-00000356,VERSICHERTE_PERSON,
VTR-00003305,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003306,PTR-00000933,VERSICHERUNGSNEHMER,
VTR-00003306,PTR-00000933,VERSICHERTE_PERSON,
VTR-00003306,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003307,PTR-00000599,VERSICHERUNGSNEHMER,
VTR-00003307,PTR-00000599,VERSICHERTE_PERSON,
VTR-00003307,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003308,PTR-00000591,VERSICHERUNGSNEHMER,
VTR-00003308,PTR-00000591,VERSICHERTE_PERSON,
VTR-00003308,PTR-00000592,BEGUENSTIGT,50.0
VTR-00003308,PTR-00000593,BEGUENSTIGT,50.0
VTR-00003309,PTR-00000889,VERSICHERUNGSNEHMER,
VTR-00003309,PTR-00000889,VERSICHERTE_PERSON,
VTR-00003309,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003310,PTR-00000214,VERSICHERUNGSNEHMER,
VTR-00003310,PTR-00000214,VERSICHERTE_PERSON,
VTR-00003310,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003311,PTR-00000868,VERSICHERUNGSNEHMER,
VTR-00003311,PTR-00000868,VERSICHERTE_PERSON,
VTR-00003311,PTR-00000869,BEGUENSTIGT,50.0
VTR-00003311,PTR-00000870,BEGUENSTIGT,25.0
VTR-00003311,PTR-00000871,BEGUENSTIGT,25.0
VTR-00003312,PTR-00000262,VERSICHERUNGSNEHMER,
VTR-00003312,PTR-00000262,VERSICHERTE_PERSON,
VTR-00003312,PTR-00000263,BEGUENSTIGT,50.0
VTR-00003312,PTR-00000264,BEGUENSTIGT,50.0
VTR-00003313,PTR-00000687,VERSICHERUNGSNEHMER,
VTR-00003313,PTR-00000687,VERSICHERTE_PERSON,
VTR-00003313,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003314,PTR-00000784,VERSICHERUNGSNEHMER,
VTR-00003314,PTR-00000784,VERSICHERTE_PERSON,
VTR-00003314,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003316,PTR-00000355,VERSICHERUNGSNEHMER,
VTR-00003316,PTR-00000355,VERSICHERTE_PERSON,
VTR-00003316,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003317,PTR-00000503,VERSICHERUNGSNEHMER,
VTR-00003317,PTR-00000503,VERSICHERTE_PERSON,
VTR-00003317,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003318,PTR-00000686,VERSICHERUNGSNEHMER,
VTR-00003318,PTR-00000686,VERSICHERTE_PERSON,
VTR-00003318,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003319,PTR-00000599,VERSICHERUNGSNEHMER,
VTR-00003319,PTR-00000599,VERSICHERTE_PERSON,
VTR-00003319,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003320,PTR-00000141,VERSICHERUNGSNEHMER,
VTR-00003320,PTR-00000141,VERSICHERTE_PERSON,
VTR-00003320,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003321,PTR-00000551,VERSICHERUNGSNEHMER,
VTR-00003321,PTR-00000551,VERSICHERTE_PERSON,
VTR-00003321,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003322,PTR-00000238,VERSICHERUNGSNEHMER,
VTR-00003322,PTR-00000238,VERSICHERTE_PERSON,
VTR-00003322,PTR-00000239,BEGUENSTIGT,50.0
VTR-00003322,PTR-00000240,BEGUENSTIGT,50.0
VTR-00003323,PTR-00000833,VERSICHERUNGSNEHMER,
VTR-00003323,PTR-00000833,VERSICHERTE_PERSON,
VTR-00003323,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003324,PTR-00000776,VERSICHERUNGSNEHMER,
VTR-00003324,PTR-00000776,VERSICHERTE_PERSON,
VTR-00003324,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003325,PTR-00000538,VERSICHERUNGSNEHMER,
VTR-00003325,PTR-00000538,VERSICHERTE_PERSON,
VTR-00003325,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003326,PTR-00000786,VERSICHERUNGSNEHMER,
VTR-00003326,PTR-00000786,VERSICHERTE_PERSON,
VTR-00003326,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003327,PTR-00000360,VERSICHERUNGSNEHMER,
VTR-00003327,PTR-00000360,VERSICHERTE_PERSON,
VTR-00003327,PTR-00000361,BEGUENSTIGT,100.0
VTR-00003328,PTR-00000391,VERSICHERUNGSNEHMER,
VTR-00003328,PTR-00000391,VERSICHERTE_PERSON,
VTR-00003328,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003329,PTR-00000307,VERSICHERUNGSNEHMER,
VTR-00003329,PTR-00000307,VERSICHERTE_PERSON,
VTR-00003329,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003330,PTR-00000789,VERSICHERUNGSNEHMER,
VTR-00003330,PTR-00000789,VERSICHERTE_PERSON,
VTR-00003330,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003333,PTR-00000426,VERSICHERUNGSNEHMER,
VTR-00003333,PTR-00000426,VERSICHERTE_PERSON,
VTR-00003333,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003334,PTR-00000266,VERSICHERUNGSNEHMER,
VTR-00003334,PTR-00000266,VERSICHERTE_PERSON,
VTR-00003334,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003335,PTR-00000976,VERSICHERUNGSNEHMER,
VTR-00003335,PTR-00000976,VERSICHERTE_PERSON,
VTR-00003335,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003336,PTR-00000400,VERSICHERUNGSNEHMER,
VTR-00003336,PTR-00000400,VERSICHERTE_PERSON,
VTR-00003336,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003337,PTR-00000726,VERSICHERUNGSNEHMER,
VTR-00003337,PTR-00000726,VERSICHERTE_PERSON,
VTR-00003337,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003338,PTR-00000240,VERSICHERUNGSNEHMER,
VTR-00003338,PTR-00000240,VERSICHERTE_PERSON,
VTR-00003338,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003339,PTR-00000428,VERSICHERUNGSNEHMER,
VTR-00003339,PTR-00000428,VERSICHERTE_PERSON,
VTR-00003339,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003340,PTR-00000474,VERSICHERUNGSNEHMER,
VTR-00003340,PTR-00000474,VERSICHERTE_PERSON,
VTR-00003340,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003341,PTR-00000906,VERSICHERUNGSNEHMER,
VTR-00003341,PTR-00000906,VERSICHERTE_PERSON,
VTR-00003341,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003342,PTR-00000514,VERSICHERUNGSNEHMER,
VTR-00003342,PTR-00000514,VERSICHERTE_PERSON,
VTR-00003342,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003343,PTR-00000625,VERSICHERUNGSNEHMER,
VTR-00003343,PTR-00000625,VERSICHERTE_PERSON,
VTR-00003343,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003344,PTR-00000077,VERSICHERUNGSNEHMER,
VTR-00003344,PTR-00000077,VERSICHERTE_PERSON,
VTR-00003344,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003345,PTR-00000303,VERSICHERUNGSNEHMER,
VTR-00003345,PTR-00000303,VERSICHERTE_PERSON,
VTR-00003345,PTR-00000304,BEGUENSTIGT,100.0
VTR-00003346,PTR-00000908,VERSICHERUNGSNEHMER,
VTR-00003346,PTR-00000908,VERSICHERTE_PERSON,
VTR-00003346,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003347,PTR-00000475,VERSICHERUNGSNEHMER,
VTR-00003347,PTR-00000475,VERSICHERTE_PERSON,
VTR-00003347,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003348,PTR-00000851,VERSICHERUNGSNEHMER,
VTR-00003348,PTR-00000851,VERSICHERTE_PERSON,
VTR-00003348,PTR-00000852,BEGUENSTIGT,100.0
VTR-00003349,PTR-00000663,VERSICHERUNGSNEHMER,
VTR-00003349,PTR-00000663,VERSICHERTE_PERSON,
VTR-00003349,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003350,PTR-00000724,VERSICHERUNGSNEHMER,
VTR-00003350,PTR-00000724,VERSICHERTE_PERSON,
VTR-00003350,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003351,PTR-00000139,VERSICHERUNGSNEHMER,
VTR-00003351,PTR-00000139,VERSICHERTE_PERSON,
VTR-00003351,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003352,PTR-00000551,VERSICHERUNGSNEHMER,
VTR-00003352,PTR-00000551,VERSICHERTE_PERSON,
VTR-00003352,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003353,PTR-00000574,VERSICHERUNGSNEHMER,
VTR-00003353,PTR-00000574,VERSICHERTE_PERSON,
VTR-00003353,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003354,PTR-00000215,VERSICHERUNGSNEHMER,
VTR-00003354,PTR-00000215,VERSICHERTE_PERSON,
VTR-00003354,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003355,PTR-00000132,VERSICHERUNGSNEHMER,
VTR-00003355,PTR-00000132,VERSICHERTE_PERSON,
VTR-00003355,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003356,PTR-00000941,VERSICHERUNGSNEHMER,
VTR-00003356,PTR-00000941,VERSICHERTE_PERSON,
VTR-00003356,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003357,PTR-00000990,VERSICHERUNGSNEHMER,
VTR-00003357,PTR-00000990,VERSICHERTE_PERSON,
VTR-00003357,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003358,PTR-00000761,VERSICHERUNGSNEHMER,
VTR-00003358,PTR-00000761,VERSICHERTE_PERSON,
VTR-00003358,PTR-00000762,BEGUENSTIGT,100.0
VTR-00003359,PTR-00000523,VERSICHERUNGSNEHMER,
VTR-00003359,PTR-00000523,VERSICHERTE_PERSON,
VTR-00003359,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003360,PTR-00000189,VERSICHERUNGSNEHMER,
VTR-00003360,PTR-00000189,VERSICHERTE_PERSON,
VTR-00003360,PTR-00000190,BEGUENSTIGT,50.0
VTR-00003360,PTR-00000191,BEGUENSTIGT,50.0
VTR-00003361,PTR-00000079,VERSICHERUNGSNEHMER,
VTR-00003361,PTR-00000079,VERSICHERTE_PERSON,
VTR-00003361,PTR-00000080,BEGUENSTIGT,50.0
VTR-00003361,PTR-00000081,BEGUENSTIGT,50.0
VTR-00003363,PTR-00000089,VERSICHERUNGSNEHMER,
VTR-00003363,PTR-00000089,VERSICHERTE_PERSON,
VTR-00003363,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003364,PTR-00000283,VERSICHERUNGSNEHMER,
VTR-00003364,PTR-00000283,VERSICHERTE_PERSON,
VTR-00003364,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003366,PTR-00000775,VERSICHERUNGSNEHMER,
VTR-00003366,PTR-00000775,VERSICHERTE_PERSON,
VTR-00003366,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003367,PTR-00000300,VERSICHERUNGSNEHMER,
VTR-00003367,PTR-00000300,VERSICHERTE_PERSON,
VTR-00003367,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003368,PTR-00000528,VERSICHERUNGSNEHMER,
VTR-00003368,PTR-00000528,VERSICHERTE_PERSON,
VTR-00003368,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003369,PTR-00000891,VERSICHERUNGSNEHMER,
VTR-00003369,PTR-00000891,VERSICHERTE_PERSON,
VTR-00003369,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003370,PTR-00000030,VERSICHERUNGSNEHMER,
VTR-00003370,PTR-00000030,VERSICHERTE_PERSON,
VTR-00003370,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003371,PTR-00000185,VERSICHERUNGSNEHMER,
VTR-00003371,PTR-00000185,VERSICHERTE_PERSON,
VTR-00003371,PTR-00000186,BEGUENSTIGT,100.0
VTR-00003372,PTR-00000723,VERSICHERUNGSNEHMER,
VTR-00003372,PTR-00000723,VERSICHERTE_PERSON,
VTR-00003372,PTR-00000724,BEGUENSTIGT,50.0
VTR-00003372,PTR-00000725,BEGUENSTIGT,50.0
VTR-00003373,PTR-00000171,VERSICHERUNGSNEHMER,
VTR-00003373,PTR-00000171,VERSICHERTE_PERSON,
VTR-00003373,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003374,PTR-00000356,VERSICHERUNGSNEHMER,
VTR-00003374,PTR-00000356,VERSICHERTE_PERSON,
VTR-00003374,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003375,PTR-00000581,VERSICHERUNGSNEHMER,
VTR-00003375,PTR-00000581,VERSICHERTE_PERSON,
VTR-00003375,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003376,PTR-00000265,VERSICHERUNGSNEHMER,
VTR-00003376,PTR-00000265,VERSICHERTE_PERSON,
VTR-00003376,PTR-00000266,BEGUENSTIGT,100.0
VTR-00003377,PTR-00000473,VERSICHERUNGSNEHMER,
VTR-00003377,PTR-00000473,VERSICHERTE_PERSON,
VTR-00003377,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003378,PTR-00000116,VERSICHERUNGSNEHMER,
VTR-00003378,PTR-00000116,VERSICHERTE_PERSON,
VTR-00003378,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003379,PTR-00000023,VERSICHERUNGSNEHMER,
VTR-00003379,PTR-00000023,VERSICHERTE_PERSON,
VTR-00003379,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003380,PTR-00000642,VERSICHERUNGSNEHMER,
VTR-00003380,PTR-00000642,VERSICHERTE_PERSON,
VTR-00003380,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003381,PTR-00000783,VERSICHERUNGSNEHMER,
VTR-00003381,PTR-00000783,VERSICHERTE_PERSON,
VTR-00003381,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003383,PTR-00000380,VERSICHERUNGSNEHMER,
VTR-00003383,PTR-00000380,VERSICHERTE_PERSON,
VTR-00003383,PTR-00000381,BEGUENSTIGT,50.0
VTR-00003383,PTR-00000382,BEGUENSTIGT,25.0
VTR-00003383,PTR-00000383,BEGUENSTIGT,25.0
VTR-00003384,PTR-00000360,VERSICHERUNGSNEHMER,
VTR-00003384,PTR-00000360,VERSICHERTE_PERSON,
VTR-00003384,PTR-00000361,BEGUENSTIGT,100.0
VTR-00003385,PTR-00000513,VERSICHERUNGSNEHMER,
VTR-00003385,PTR-00000513,VERSICHERTE_PERSON,
VTR-00003385,PTR-00000514,BEGUENSTIGT,50.0
VTR-00003385,PTR-00000515,BEGUENSTIGT,25.0
VTR-00003385,PTR-00000516,BEGUENSTIGT,25.0
VTR-00003386,PTR-00000563,VERSICHERUNGSNEHMER,
VTR-00003386,PTR-00000563,VERSICHERTE_PERSON,
VTR-00003386,PTR-00000564,BEGUENSTIGT,50.0
VTR-00003386,PTR-00000565,BEGUENSTIGT,50.0
VTR-00003387,PTR-00000619,VERSICHERUNGSNEHMER,
VTR-00003387,PTR-00000619,VERSICHERTE_PERSON,
VTR-00003387,PTR-00000620,BEGUENSTIGT,50.0
VTR-00003387,PTR-00000621,BEGUENSTIGT,16.67
