deckung_id,vertrag_id,deckungsart,baustein,summe,selbstbehalt,selbstbehalt_typ,gueltig_von,gueltig_bis
DEK-00002953-01,VTR-00002953,HAUPTDECKUNG,,83000.0,,,2025-08-01,
DEK-00002953-02,VTR-00002953,ZUSATZ,LV-EU,1500.0,,,2025-08-01,
DEK-00002954-01,VTR-00002954,HAUPTDECKUNG,,64000.0,,,2022-03-01,
DEK-00002955-01,VTR-00002955,HAUPTDECKUNG,,289000.0,,,2021-06-01,
DEK-00002956-01,VTR-00002956,HAUPTDECKUNG,,106000.0,,,2025-10-01,
DEK-00002956-02,VTR-00002956,ZUSATZ,LV-EU,2500.0,,,2025-10-01,
DEK-00002957-01,VTR-00002957,HAUPTDECKUNG,,491000.0,,,2008-06-01,
DEK-00002958-01,VTR-00002958,HAUPTDECKUNG,,33000.0,,,2022-06-01,
DEK-00002959-01,VTR-00002959,HAUPTDECKUNG,,258000.0,,,2003-04-01,2016-12-15
DEK-00002960-01,VTR-00002960,HAUPTDECKUNG,,880000.0,,,2025-05-01,
DEK-00002961-01,VTR-00002961,HAUPTDECKUNG,,139000.0,,,2022-03-01,
DEK-00002962-01,VTR-00002962,HAUPTDECKUNG,,69000.0,,,2018-06-01,
DEK-00002962-02,VTR-00002962,ZUSATZ,LV-EU,1500.0,,,2018-06-01,
DEK-00002963-01,VTR-00002963,HAUPTDECKUNG,,334000.0,,,2013-10-01,2017-12-06
DEK-00002964-01,VTR-00002964,HAUPTDECKUNG,,112000.0,,,2024-10-01,
DEK-00002965-01,VTR-00002965,HAUPTDECKUNG,,378000.0,,,2024-03-01,
DEK-00002967-01,VTR-00002967,HAUPTDECKUNG,,102000.0,,,2022-07-01,
DEK-00002968-01,VTR-00002968,HAUPTDECKUNG,,237000.0,,,2021-01-01,2024-10-10
DEK-00002968-02,VTR-00002968,ZUSATZ,LV-EU,3000.0,,,2021-01-01,2024-10-10
DEK-00002969-01,VTR-00002969,HAUPTDECKUNG,,204000.0,,,2025-11-01,
DEK-00002970-01,VTR-00002970,HAUPTDECKUNG,,140000.0,,,2014-11-01,
DEK-00002970-02,VTR-00002970,ZUSATZ,LV-EU,1500.0,,,2014-11-01,
DEK-00002971-01,VTR-00002971,HAUPTDECKUNG,,657000.0,,,2014-01-01,
DEK-00002972-01,VTR-00002972,HAUPTDECKUNG,,942000.0,,,2019-12-01,
DEK-00002973-01,VTR-00002973,HAUPTDECKUNG,,146000.0,,,2023-03-01,
DEK-00002974-01,VTR-00002974,HAUPTDECKUNG,,191000.0,,,2024-06-01,
DEK-00002975-01,VTR-00002975,HAUPTDECKUNG,,414000.0,,,2025-03-01,
DEK-00002976-01,VTR-00002976,HAUPTDECKUNG,,514000.0,,,2004-12-01,2015-12-01
DEK-00002976-02,VTR-00002976,ZUSATZ,LV-EU,2000.0,,,2004-12-01,2015-12-01
DEK-00002977-01,VTR-00002977,HAUPTDECKUNG,,229000.0,,,2022-07-01,
DEK-00002977-02,VTR-00002977,ZUSATZ,LV-EU,3000.0,,,2022-07-01,
DEK-00002978-01,VTR-00002978,HAUPTDECKUNG,,604000.0,,,2023-04-01,
DEK-00002979-01,VTR-00002979,HAUPTDECKUNG,,143000.0,,,2020-08-01,
DEK-00002979-02,VTR-00002979,ZUSATZ,LV-EU,1000.0,,,2020-08-01,
DEK-00002980-01,VTR-00002980,HAUPTDECKUNG,,377000.0,,,2024-10-01,
DEK-00002981-01,VTR-00002981,HAUPTDECKUNG,,585000.0,,,2015-04-01,2020-12-04
DEK-00002981-02,VTR-00002981,ZUSATZ,LV-EU,1000.0,,,2015-04-01,2020-12-04
DEK-00002982-01,VTR-00002982,HAUPTDECKUNG,,169000.0,,,2025-10-01,
DEK-00002983-01,VTR-00002983,HAUPTDECKUNG,,214000.0,,,2020-10-01,
DEK-00002983-02,VTR-00002983,ZUSATZ,LV-EU,3000.0,,,2020-10-01,
DEK-00002984-01,VTR-00002984,HAUPTDECKUNG,,706000.0,,,1997-09-01,2006-04-16
DEK-00002984-02,VTR-00002984,ZUSATZ,LV-EU,3000.0,,,1997-09-01,2006-04-16
DEK-00002985-01,VTR-00002985,HAUPTDECKUNG,,264000.0,,,2025-12-01,
DEK-00002986-01,VTR-00002986,HAUPTDECKUNG,,407000.0,,,2023-03-01,
DEK-00002987-01,VTR-00002987,HAUPTDECKUNG,,185000.0,,,2023-05-01,
DEK-00002987-02,VTR-00002987,ZUSATZ,LV-EU,1500.0,,,2023-05-01,
DEK-00002988-01,VTR-00002988,HAUPTDECKUNG,,154000.0,,,1997-02-01,2009-10-04
DEK-00002989-01,VTR-00002989,HAUPTDECKUNG,,260000.0,,,2024-05-01,
DEK-00002990-01,VTR-00002990,HAUPTDECKUNG,,150000.0,,,2024-09-01,
DEK-00002991-01,VTR-00002991,HAUPTDECKUNG,,150000.0,,,2025-11-01,
DEK-00002992-01,VTR-00002992,HAUPTDECKUNG,,146000.0,,,2006-11-01,2008-12-19
DEK-00002993-01,VTR-00002993,HAUPTDECKUNG,,101000.0,,,2025-12-01,
DEK-00002994-01,VTR-00002994,HAUPTDECKUNG,,235000.0,,,2006-09-01,2012-12-25
DEK-00002995-01,VTR-00002995,HAUPTDECKUNG,,70000.0,,,2013-08-01,
DEK-00002996-01,VTR-00002996,HAUPTDECKUNG,,146000.0,,,2022-05-01,2024-04-27
DEK-00002997-01,VTR-00002997,HAUPTDECKUNG,,137000.0,,,2022-01-01,
DEK-00002997-02,VTR-00002997,ZUSATZ,LV-EU,2500.0,,,2022-01-01,
DEK-00002998-01,VTR-00002998,HAUPTDECKUNG,,280000.0,,,2002-04-01,2013-12-08
DEK-00002999-01,VTR-00002999,HAUPTDECKUNG,,49000.0,,,2021-12-01,
DEK-00003000-01,VTR-00003000,HAUPTDECKUNG,,289000.0,,,2022-10-01,
DEK-00003001-01,VTR-00003001,HAUPTDECKUNG,,362000.0,,,2016-02-01,
DEK-00003002-01,VTR-00003002,HAUPTDECKUNG,,98000.0,,,2018-08-01,2023-08-01
DEK-00003002-02,VTR-00003002,ZUSATZ,LV-EU,2500.0,,,2018-08-01,2023-08-01
DEK-00003003-01,VTR-00003003,HAUPTDECKUNG,,140000.0,,,2015-12-01,
DEK-00003004-01,VTR-00003004,HAUPTDECKUNG,,142000.0,,,2021-03-01,
DEK-00003004-02,VTR-00003004,ZUSATZ,LV-EU,2000.0,,,2021-03-01,
DEK-00003005-01,VTR-00003005,HAUPTDECKUNG,,335000.0,,,2011-06-01,
DEK-00003005-02,VTR-00003005,ZUSATZ,LV-EU,3000.0,,,2011-06-01,
DEK-00003006-01,VTR-00003006,HAUPTDECKUNG,,154000.0,,,2025-10-01,
DEK-00003007-01,VTR-00003007,HAUPTDECKUNG,,400000.0,,,2022-04-01,2023-09-24
DEK-00003008-01,VTR-00003008,HAUPTDECKUNG,,367000.0,,,2010-11-01,
DEK-00003009-01,VTR-00003009,HAUPTDECKUNG,,71000.0,,,2020-08-01,
DEK-00003010-01,VTR-00003010,HAUPTDECKUNG,,75000.0,,,2015-01-01,
DEK-00003013-01,VTR-00003013,HAUPTDECKUNG,,476000.0,,,2011-07-01,
DEK-00003014-01,VTR-00003014,HAUPTDECKUNG,,273000.0,,,2022-08-01,
DEK-00003014-02,VTR-00003014,ZUSATZ,LV-EU,2500.0,,,2022-08-01,
DEK-00003015-01,VTR-00003015,HAUPTDECKUNG,,266000.0,,,2021-09-01,
DEK-00003015-02,VTR-00003015,ZUSATZ,LV-EU,1000.0,,,2021-09-01,
DEK-00003017-01,VTR-00003017,HAUPTDECKUNG,,50000.0,,,2020-07-01,
DEK-00003018-01,VTR-00003018,HAUPTDECKUNG,,1112000.0,,,2025-12-01,
DEK-00003019-01,VTR-00003019,HAUPTDECKUNG,,404000.0,,,2010-03-01,2024-10-23
DEK-00003019-02,VTR-00003019,ZUSATZ,LV-EU,3000.0,,,2010-03-01,2024-10-23
DEK-00003020-01,VTR-00003020,HAUPTDECKUNG,,822000.0,,,2023-08-01,
DEK-00003022-01,VTR-00003022,HAUPTDECKUNG,,818000.0,,,2021-04-01,2022-10-22
DEK-00003022-02,VTR-00003022,ZUSATZ,LV-EU,3000.0,,,2021-04-01,2022-10-22
DEK-00003023-01,VTR-00003023,HAUPTDECKUNG,,258000.0,,,2009-01-01,2019-01-01
DEK-00003023-02,VTR-00003023,ZUSATZ,LV-EU,3000.0,,,2009-01-01,2019-01-01
DEK-00003024-01,VTR-00003024,HAUPTDECKUNG,,467000.0,,,2005-05-01,2007-11-13
DEK-00003025-01,VTR-00003025,HAUPTDECKUNG,,117000.0,,,2021-04-01,
DEK-00003025-02,VTR-00003025,ZUSATZ,LV-EU,3000.0,,,2021-04-01,
DEK-00003026-01,VTR-00003026,HAUPTDECKUNG,,222000.0,,,2000-09-01,2019-09-01
DEK-00003027-01,VTR-00003027,HAUPTDECKUNG,,498000.0,,,2022-12-01,
DEK-00003029-01,VTR-00003029,HAUPTDECKUNG,,170000.0,,,2023-10-01,
DEK-00003031-01,VTR-00003031,HAUPTDECKUNG,,395000.0,,,2020-10-01,2024-03-05
DEK-00003032-01,VTR-00003032,HAUPTDECKUNG,,58000.0,,,2024-09-01,
DEK-00003033-01,VTR-00003033,HAUPTDECKUNG,,896000.0,,,2015-05-01,
DEK-00003033-02,VTR-00003033,ZUSATZ,LV-EU,2000.0,,,2015-05-01,
DEK-00003034-01,VTR-00003034,HAUPTDECKUNG,,67000.0,,,2020-12-01,2024-10-09
DEK-00003035-01,VTR-00003035,HAUPTDECKUNG,,393000.0,,,2024-06-01,
DEK-00003038-01,VTR-00003038,HAUPTDECKUNG,,476000.0,,,2006-02-01,2008-04-08
DEK-00003039-01,VTR-00003039,HAUPTDECKUNG,,262000.0,,,2021-07-01,2022-04-21
DEK-00003039-02,VTR-00003039,ZUSATZ,LV-EU,3000.0,,,2021-07-01,2022-04-21
DEK-00003040-01,VTR-00003040,HAUPTDECKUNG,,261000.0,,,2020-02-01,
DEK-00003041-01,VTR-00003041,HAUPTDECKUNG,,77000.0,,,2025-11-01,
DEK-00003042-01,VTR-00003042,HAUPTDECKUNG,,651000.0,,,2006-12-01,2008-04-20
DEK-00003042-02,VTR-00003042,ZUSATZ,LV-EU,1500.0,,,2006-12-01,2008-04-20
DEK-00003043-01,VTR-00003043,HAUPTDECKUNG,,776000.0,,,2002-10-01,2017-10-01
DEK-00003044-01,VTR-00003044,HAUPTDECKUNG,,485000.0,,,2025-08-01,
DEK-00003045-01,VTR-00003045,HAUPTDECKUNG,,624000.0,,,2001-08-01,2003-05-21
DEK-00003046-01,VTR-00003046,HAUPTDECKUNG,,288000.0,,,2021-08-01,
DEK-00003047-01,VTR-00003047,HAUPTDECKUNG,,697000.0,,,2023-12-01,
DEK-00003048-01,VTR-00003048,HAUPTDECKUNG,,293000.0,,,2025-12-01,
DEK-00003049-01,VTR-00003049,HAUPTDECKUNG,,186000.0,,,2023-03-01,
DEK-00003050-01,VTR-00003050,HAUPTDECKUNG,,231000.0,,,2024-01-01,
DEK-00003051-01,VTR-00003051,HAUPTDECKUNG,,151000.0,,,2025-12-01,
DEK-00003053-01,VTR-00003053,HAUPTDECKUNG,,60000.0,,,2018-07-01,2020-11-18
DEK-00003054-01,VTR-00003054,HAUPTDECKUNG,,353000.0,,,2020-08-01,
DEK-00003054-02,VTR-00003054,ZUSATZ,LV-EU,1500.0,,,2020-08-01,
DEK-00003055-01,VTR-00003055,HAUPTDECKUNG,,1332000.0,,,2021-11-01,2024-04-22
DEK-00003055-02,VTR-00003055,ZUSATZ,LV-EU,1000.0,,,2021-11-01,2024-04-22
DEK-00003056-01,VTR-00003056,HAUPTDECKUNG,,460000.0,,,2021-10-01,
DEK-00003057-01,VTR-00003057,HAUPTDECKUNG,,359000.0,,,2014-12-01,
DEK-00003058-01,VTR-00003058,HAUPTDECKUNG,,659000.0,,,2020-12-01,
DEK-00003059-01,VTR-00003059,HAUPTDECKUNG,,280000.0,,,2023-11-01,
DEK-00003059-02,VTR-00003059,ZUSATZ,LV-EU,2000.0,,,2023-11-01,
DEK-00003060-01,VTR-00003060,HAUPTDECKUNG,,108000.0,,,2024-03-01,
DEK-00003061-01,VTR-00003061,HAUPTDECKUNG,,84000.0,,,2023-11-01,
DEK-00003061-02,VTR-00003061,ZUSATZ,LV-EU,1500.0,,,2023-11-01,
DEK-00003062-01,VTR-00003062,HAUPTDECKUNG,,265000.0,,,2024-04-01,
DEK-00003063-01,VTR-00003063,HAUPTDECKUNG,,612000.0,,,2023-10-01,
DEK-00003064-01,VTR-00003064,HAUPTDECKUNG,,50000.0,,,2021-07-01,
DEK-00003065-01,VTR-00003065,HAUPTDECKUNG,,459000.0,,,2022-05-01,
DEK-00003066-01,VTR-00003066,HAUPTDECKUNG,,270000.0,,,2024-08-01,
DEK-00003067-01,VTR-00003067,HAUPTDECKUNG,,760000.0,,,2022-01-01,
DEK-00003067-02,VTR-00003067,ZUSATZ,LV-EU,2000.0,,,2022-01-01,
DEK-00003068-01,VTR-00003068,HAUPTDECKUNG,,173000.0,,,2025-12-01,
DEK-00003069-01,VTR-00003069,HAUPTDECKUNG,,523000.0,,,2025-11-01,
DEK-00003070-01,VTR-00003070,HAUPTDECKUNG,,334000.0,,,2009-11-01,2012-10-26
DEK-00003071-01,VTR-00003071,HAUPTDECKUNG,,323000.0,,,2013-04-01,2025-04-01
DEK-00003072-01,VTR-00003072,HAUPTDECKUNG,,213000.0,,,2018-08-01,
DEK-00003073-01,VTR-00003073,HAUPTDECKUNG,,127000.0,,,2013-09-01,
DEK-00003073-02,VTR-00003073,ZUSATZ,LV-EU,1000.0,,,2013-09-01,
DEK-00003074-01,VTR-00003074,HAUPTDECKUNG,,532000.0,,,2021-02-01,
DEK-00003075-01,VTR-00003075,HAUPTDECKUNG,,32000.0,,,2024-09-01,
DEK-00003076-01,VTR-00003076,HAUPTDECKUNG,,93000.0,,,2021-10-01,
DEK-00003076-02,VTR-00003076,ZUSATZ,LV-EU,1500.0,,,2021-10-01,
DEK-00003077-01,VTR-00003077,HAUPTDECKUNG,,424000.0,,,2013-04-01,2020-01-01
DEK-00003078-01,VTR-00003078,HAUPTDECKUNG,,909000.0,,,2020-09-01,
DEK-00003079-01,VTR-00003079,HAUPTDECKUNG,,179000.0,,,2024-05-01,
DEK-00003080-01,VTR-00003080,HAUPTDECKUNG,,95000.0,,,2025-07-01,
DEK-00003081-01,VTR-00003081,HAUPTDECKUNG,,123000.0,,,2025-03-01,
DEK-00003082-01,VTR-00003082,HAUPTDECKUNG,,176000.0,,,2003-07-01,2009-08-06
DEK-00003083-01,VTR-00003083,HAUPTDECKUNG,,365000.0,,,2025-10-01,
DEK-00003084-01,VTR-00003084,HAUPTDECKUNG,,227000.0,,,2025-11-01,
DEK-00003085-01,VTR-00003085,HAUPTDECKUNG,,620000.0,,,1997-09-01,2013-10-14
DEK-00003085-02,VTR-00003085,ZUSATZ,LV-EU,3000.0,,,1997-09-01,2013-10-14
DEK-00003086-01,VTR-00003086,HAUPTDECKUNG,,852000.0,,,2017-08-01,2019-03-01
DEK-00003086-02,VTR-00003086,ZUSATZ,LV-EU,2500.0,,,2017-08-01,2019-03-01
DEK-00003087-01,VTR-00003087,HAUPTDECKUNG,,291000.0,,,2021-09-01,
DEK-00003088-01,VTR-00003088,HAUPTDECKUNG,,194000.0,,,2025-05-01,
DEK-00003089-01,VTR-00003089,HAUPTDECKUNG,,496000.0,,,2024-08-01,
DEK-00003090-01,VTR-00003090,HAUPTDECKUNG,,533000.0,,,2009-12-01,2011-04-11
DEK-00003090-02,VTR-00003090,ZUSATZ,LV-EU,2000.0,,,2009-12-01,2011-04-11
DEK-00003091-01,VTR-00003091,HAUPTDECKUNG,,151000.0,,,2025-07-01,
DEK-00003092-01,VTR-00003092,HAUPTDECKUNG,,234000.0,,,2022-10-01,
DEK-00003092-02,VTR-00003092,ZUSATZ,LV-EU,1500.0,,,2022-10-01,
DEK-00003093-01,VTR-00003093,HAUPTDECKUNG,,411000.0,,,2024-07-01,
DEK-00003093-02,VTR-00003093,ZUSATZ,LV-EU,1500.0,,,2024-07-01,
DEK-00003094-01,VTR-00003094,HAUPTDECKUNG,,193000.0,,,2011-08-01,
DEK-00003095-01,VTR-00003095,HAUPTDECKUNG,,240000.0,,,2023-11-01,
DEK-00003096-01,VTR-00003096,HAUPTDECKUNG,,117000.0,,,2007-05-01,
DEK-00003098-01,VTR-00003098,HAUPTDECKUNG,,47000.0,,,2020-09-01,
DEK-00003099-01,VTR-00003099,HAUPTDECKUNG,,306000.0,,,2022-05-01,
DEK-00003100-01,VTR-00003100,HAUPTDECKUNG,,177000.0,,,2022-07-01,
DEK-00003100-02,VTR-00003100,ZUSATZ,LV-EU,3000.0,,,2022-07-01,
DEK-00003101-01,VTR-00003101,HAUPTDECKUNG,,462000.0,,,2017-03-01,2024-04-27
DEK-00003102-01,VTR-00003102,HAUPTDECKUNG,,762000.0,,,2012-02-01,
DEK-00003103-01,VTR-00003103,HAUPTDECKUNG,,401000.0,,,2022-03-01,
DEK-00003104-01,VTR-00003104,HAUPTDECKUNG,,386000.0,,,2020-09-01,
DEK-00003104-02,VTR-00003104,ZUSATZ,LV-EU,2500.0,,,2020-09-01,
DEK-00003105-01,VTR-00003105,HAUPTDECKUNG,,177000.0,,,2009-01-01,
DEK-00003106-01,VTR-00003106,HAUPTDECKUNG,,968000.0,,,2023-08-01,
DEK-00003106-02,VTR-00003106,ZUSATZ,LV-EU,1500.0,,,2023-08-01,
DEK-00003107-01,VTR-00003107,HAUPTDECKUNG,,617000.0,,,2004-12-01,2012-10-17
DEK-00003108-01,VTR-00003108,HAUPTDECKUNG,,642000.0,,,1994-10-01,1999-05-27
DEK-00003109-01,VTR-00003109,HAUPTDECKUNG,,628000.0,,,2019-02-01,2024-05-10
DEK-00003110-01,VTR-00003110,HAUPTDECKUNG,,99000.0,,,2012-04-01,
DEK-00003110-02,VTR-00003110,ZUSATZ,LV-EU,2500.0,,,2012-04-01,
DEK-00003111-01,VTR-00003111,HAUPTDECKUNG,,298000.0,,,2001-03-01,2002-02-04
DEK-00003112-01,VTR-00003112,HAUPTDECKUNG,,53000.0,,,2018-03-01,
DEK-00003113-01,VTR-00003113,HAUPTDECKUNG,,143000.0,,,2020-10-01,
DEK-00003113-02,VTR-00003113,ZUSATZ,LV-EU,2000.0,,,2020-10-01,
DEK-00003114-01,VTR-00003114,HAUPTDECKUNG,,390000.0,,,2025-12-01,
DEK-00003115-01,VTR-00003115,HAUPTDECKUNG,,60000.0,,,2022-08-01,
DEK-00003116-01,VTR-00003116,HAUPTDECKUNG,,109000.0,,,2025-08-01,
DEK-00003116-02,VTR-00003116,ZUSATZ,LV-EU,2000.0,,,2025-08-01,
DEK-00003117-01,VTR-00003117,HAUPTDECKUNG,,361000.0,,,2023-03-01,
DEK-00003119-01,VTR-00003119,HAUPTDECKUNG,,367000.0,,,2013-03-01,2021-03-01
DEK-00003120-01,VTR-00003120,HAUPTDECKUNG,,214000.0,,,2013-06-01,2018-04-19
DEK-00003120-02,VTR-00003120,ZUSATZ,LV-EU,2500.0,,,2013-06-01,2018-04-19
DEK-00003121-01,VTR-00003121,HAUPTDECKUNG,,117000.0,,,2003-02-01,2009-08-05
DEK-00003121-02,VTR-00003121,ZUSATZ,LV-EU,2500.0,,,2003-02-01,2009-08-05
DEK-00003122-01,VTR-00003122,HAUPTDECKUNG,,79000.0,,,2025-06-01,
DEK-00003123-01,VTR-00003123,HAUPTDECKUNG,,308000.0,,,2025-11-01,
DEK-00003124-01,VTR-00003124,HAUPTDECKUNG,,36000.0,,,2004-04-01,2005-06-13
DEK-00003125-01,VTR-00003125,HAUPTDECKUNG,,15000.0,,,1999-07-01,2011-07-01
DEK-00003126-01,VTR-00003126,HAUPTDECKUNG,,18000.0,,,2013-05-01,
DEK-00003127-01,VTR-00003127,HAUPTDECKUNG,,170000.0,,,2007-01-01,
DEK-00003128-01,VTR-00003128,HAUPTDECKUNG,,218000.0,,,2025-07-01,
DEK-00003129-01,VTR-00003129,HAUPTDECKUNG,,187000.0,,,2025-12-01,
DEK-00003130-01,VTR-00003130,HAUPTDECKUNG,,39000.0,,,2025-06-01,
DEK-00003131-01,VTR-00003131,HAUPTDECKUNG,,81000.0,,,2014-11-01,
DEK-00003132-01,VTR-00003132,HAUPTDECKUNG,,171000.0,,,2003-05-01,2019-01-18
DEK-00003133-01,VTR-00003133,HAUPTDECKUNG,,99000.0,,,2015-10-01,
DEK-00003134-01,VTR-00003134,HAUPTDECKUNG,,86000.0,,,2025-12-01,
DEK-00003134-02,VTR-00003134,ZUSATZ,LV-EU,1500.0,,,2025-12-01,
DEK-00003135-01,VTR-00003135,HAUPTDECKUNG,,36000.0,,,2015-05-01,
DEK-00003135-02,VTR-00003135,ZUSATZ,LV-EU,3000.0,,,2015-05-01,
DEK-00003136-01,VTR-00003136,HAUPTDECKUNG,,97000.0,,,2025-05-01,
DEK-00003136-02,VTR-00003136,ZUSATZ,LV-EU,1000.0,,,2025-05-01,
DEK-00003137-01,VTR-00003137,HAUPTDECKUNG,,471000.0,,,2024-04-01,
DEK-00003138-01,VTR-00003138,HAUPTDECKUNG,,115000.0,,,2025-08-01,
DEK-00003139-01,VTR-00003139,HAUPTDECKUNG,,40000.0,,,2024-08-01,
DEK-00003140-01,VTR-00003140,HAUPTDECKUNG,,54000.0,,,2019-03-01,
DEK-00003142-01,VTR-00003142,HAUPTDECKUNG,,124000.0,,,2016-04-01,
DEK-00003143-01,VTR-00003143,HAUPTDECKUNG,,34000.0,,,2015-07-01,
DEK-00003144-01,VTR-00003144,HAUPTDECKUNG,,139000.0,,,2025-11-01,
DEK-00003144-02,VTR-00003144,ZUSATZ,LV-EU,2000.0,,,2025-11-01,
DEK-00003145-01,VTR-00003145,HAUPTDECKUNG,,46000.0,,,2017-04-01,
DEK-00003146-01,VTR-00003146,HAUPTDECKUNG,,48000.0,,,2025-06-01,
DEK-00003147-01,VTR-00003147,HAUPTDECKUNG,,88000.0,,,1999-01-01,
DEK-00003148-01,VTR-00003148,HAUPTDECKUNG,,48000.0,,,2025-09-01,
DEK-00003148-02,VTR-00003148,ZUSATZ,LV-EU,1000.0,,,2025-09-01,
DEK-00003150-01,VTR-00003150,HAUPTDECKUNG,,37000.0,,,2025-12-01,
DEK-00003151-01,VTR-00003151,HAUPTDECKUNG,,86000.0,,,2025-08-01,
DEK-00003151-02,VTR-00003151,ZUSATZ,LV-EU,1500.0,,,2025-08-01,
DEK-00003152-01,VTR-00003152,HAUPTDECKUNG,,298000.0,,,2025-08-01,
DEK-00003153-01,VTR-00003153,HAUPTDECKUNG,,30000.0,,,1999-08-01,2013-08-14
DEK-00003154-01,VTR-00003154,HAUPTDECKUNG,,177000.0,,,2018-02-01,
DEK-00003154-02,VTR-00003154,ZUSATZ,LV-EU,1500.0,,,2018-02-01,
DEK-00003155-01,VTR-00003155,HAUPTDECKUNG,,27000.0,,,1999-10-01,2016-10-01
DEK-00003156-01,VTR-00003156,HAUPTDECKUNG,,125000.0,,,2011-11-01,2024-12-23
DEK-00003157-01,VTR-00003157,HAUPTDECKUNG,,196000.0,,,2013-05-01,
DEK-00003158-01,VTR-00003158,HAUPTDECKUNG,,63000.0,,,2017-05-01,
DEK-00003159-01,VTR-00003159,HAUPTDECKUNG,,38000.0,,,2016-03-01,2023-03-20
DEK-00003160-01,VTR-00003160,HAUPTDECKUNG,,66000.0,,,2025-06-01,
DEK-00003161-01,VTR-00003161,HAUPTDECKUNG,,57000.0,,,2011-06-01,
DEK-00003162-01,VTR-00003162,HAUPTDECKUNG,,32000.0,,,1996-04-01,2006-04-16
DEK-00003163-01,VTR-00003163,HAUPTDECKUNG,,100000.0,,,2017-03-01,
DEK-00003164-01,VTR-00003164,HAUPTDECKUNG,,147000.0,,,2022-05-01,
DEK-00003166-01,VTR-00003166,HAUPTDECKUNG,,89000.0,,,2025-11-01,
DEK-00003168-01,VTR-00003168,HAUPTDECKUNG,,80000.0,,,2023-12-01,
DEK-00003168-02,VTR-00003168,ZUSATZ,LV-EU,3000.0,,,2023-12-01,
DEK-00003169-01,VTR-00003169,HAUPTDECKUNG,,35000.0,,,2025-12-01,
DEK-00003169-02,VTR-00003169,ZUSATZ,LV-EU,2000.0,,,2025-12-01,
DEK-00003170-01,VTR-00003170,HAUPTDECKUNG,,151000.0,,,2017-04-01,
DEK-00003170-02,VTR-00003170,ZUSATZ,LV-EU,2500.0,,,2017-04-01,
DEK-00003171-01,VTR-00003171,HAUPTDECKUNG,,68000.0,,,1999-07-01,2004-08-03
DEK-00003171-02,VTR-00003171,ZUSATZ,LV-EU,2500.0,,,1999-07-01,2004-08-03
DEK-00003172-01,VTR-00003172,HAUPTDECKUNG,,162000.0,,,2016-12-01,2019-04-03
DEK-00003172-02,VTR-00003172,ZUSATZ,LV-EU,3000.0,,,2016-12-01,2019-04-03
DEK-00003173-01,VTR-00003173,HAUPTDECKUNG,,142000.0,,,2024-12-01,
DEK-00003174-01,VTR-00003174,HAUPTDECKUNG,,83000.0,,,2009-12-01,
DEK-00003174-02,VTR-00003174,ZUSATZ,LV-EU,2000.0,,,2009-12-01,
DEK-00003175-01,VTR-00003175,HAUPTDECKUNG,,98000.0,,,2013-09-01,2021-08-12
DEK-00003176-01,VTR-00003176,HAUPTDECKUNG,,34000.0,,,2006-08-01,
DEK-00003176-02,VTR-00003176,ZUSATZ,LV-EU,1500.0,,,2006-08-01,
DEK-00003177-01,VTR-00003177,HAUPTDECKUNG,,73000.0,,,2010-11-01,2015-11-01
DEK-00003178-01,VTR-00003178,HAUPTDECKUNG,,401000.0,,,2015-05-01,
DEK-00003179-01,VTR-00003179,HAUPTDECKUNG,,94000.0,,,2006-12-01,2018-12-01
DEK-00003180-01,VTR-00003180,HAUPTDECKUNG,,56000.0,,,2016-08-01,
DEK-00003180-02,VTR-00003180,ZUSATZ,LV-EU,2000.0,,,2016-08-01,
DEK-00003181-01,VTR-00003181,HAUPTDECKUNG,,53000.0,,,1999-05-01,2014-08-12
DEK-00003182-01,VTR-00003182,HAUPTDECKUNG,,20000.0,,,2005-07-01,
DEK-00003183-01,VTR-00003183,HAUPTDECKUNG,,97000.0,,,2016-10-01,2021-10-01
DEK-00003184-01,VTR-00003184,HAUPTDECKUNG,,186000.0,,,2024-07-01,
DEK-00003184-02,VTR-00003184,ZUSATZ,LV-EU,2500.0,,,2024-07-01,
DEK-00003185-01,VTR-00003185,HAUPTDECKUNG,,39000.0,,,2005-06-01,2014-06-01
DEK-00003186-01,VTR-00003186,HAUPTDECKUNG,,136000.0,,,2013-10-01,
DEK-00003187-01,VTR-00003187,HAUPTDECKUNG,,121000.0,,,2020-12-01,
DEK-00003188-01,VTR-00003188,HAUPTDECKUNG,,126000.0,,,2025-11-01,
DEK-00003189-01,VTR-00003189,HAUPTDECKUNG,,50000.0,,,2018-05-01,
DEK-00003189-02,VTR-00003189,ZUSATZ,LV-EU,1500.0,,,2018-05-01,
DEK-00003190-01,VTR-00003190,HAUPTDECKUNG,,91000.0,,,2006-07-01,
DEK-00003191-01,VTR-00003191,HAUPTDECKUNG,,125000.0,,,2025-05-01,
DEK-00003192-01,VTR-00003192,HAUPTDECKUNG,,151000.0,,,2018-11-01,
DEK-00003193-01,VTR-00003193,HAUPTDECKUNG,,121000.0,,,2024-05-01,
DEK-00003194-01,VTR-00003194,HAUPTDECKUNG,,103000.0,,,2024-04-01,
DEK-00003195-01,VTR-00003195,HAUPTDECKUNG,,335000.0,,,2002-02-01,
DEK-00003196-01,VTR-00003196,HAUPTDECKUNG,,290000.0,,,2009-10-01,
DEK-00003197-01,VTR-00003197,HAUPTDECKUNG,,166000.0,,,2010-10-01,
